,year,company name,car model,km driven,ownership,Fuel,Price,Transmission,Variant,Cities
3460,2015,Hyundai,Creta,"22,587",1st Owner,Petrol,"₹8,02,599",Manual,1.6 S Manual,Panipat
3461,2015,BMW,3 Series,"33,958",2nd Owner,Diesel,"₹18,42,699",Automatic,320D Automatic,Panipat
3462,2016,Maruti,Ciaz,"76,459",2nd Owner,Petrol,"₹5,47,499",Manual,VXI OPT Manual,Panipat
3463,2014,Maruti,Celerio,"56,443",1st Owner,Petrol,"₹3,27,899",Automatic,VXI AMT Automatic,Panipat
3464,2016,Maruti,Vitara Brezza,"21,675",1st Owner,Diesel,"₹7,17,099",Manual,ZDI Manual,Panipat
3465,2016,Mercedes,Benz E Class,"19,041",2nd Owner,Petrol,"₹23,22,099",Manual,E200 CGI EDITION E Manual,Panipat
3466,2012,Toyota,Etios Liva,"1,11,382",1st Owner,Diesel,"₹3,13,599",Manual,GD Manual,Panipat
3467,2020,Honda,Amaze,"13,903",1st Owner,Petrol,"₹6,91,599",Manual,1.2 V MT I-VTEC Manual,Panipat
3468,2018,Maruti,Vitara Brezza,"82,601",1st Owner,Diesel,"₹6,36,299",Manual,VDI Manual,Panipat
3469,2018,Maruti,Swift,"24,793",1st Owner,Petrol,"₹5,15,899",Manual,VXI Manual,Panipat
3470,2015,Audi,Q3,"67,720",3rd Owner,Diesel,"₹15,60,499",Automatic,35 TDI Quattro Automatic,Panipat
3471,2016,Ford,Ecosport,"26,040",1st Owner,Petrol,"₹6,66,999",Manual,1.5 TITANIUM TI VCT Manual,Panipat
3472,2020,Maruti,Baleno,"11,679",1st Owner,Petrol,"₹6,63,599",Manual,DELTA 1.2 K12 Manual,Panipat
3473,2018,Datsun,Redi Go,"21,607",1st Owner,Petrol,"₹3,40,399",,1.0 S AT,Panipat
3474,2013,Maruti,Swift Dzire,"49,944",2nd Owner,Diesel,"₹3,54,299",Manual,LDI BS IV Manual,Panipat
3475,2018,Maruti,Vitara Brezza,"26,042",1st Owner,Diesel,"₹7,50,699",Manual,VDI Manual,Panipat
3476,2017,Maruti,Wagon R 1.0,"4,956",1st Owner,Petrol,"₹3,89,199",Manual,VXI Manual,Panipat
3477,2016,Honda,Amaze,"66,399",2nd Owner,Petrol + CNG,"₹4,82,099",Manual,1.2 SMT I VTEC Manual,Panipat
3478,2018,Maruti,Vitara Brezza,"40,458",1st Owner,Diesel,"₹7,79,299",Manual,VDI Manual,Panipat
3479,2018,Maruti,Vitara Brezza,"28,144",1st Owner,Diesel,"₹9,13,699",Automatic,ZDI + AMT Automatic,Panipat
3480,2012,Maruti,Swift,"31,084",1st Owner,Diesel,"₹3,14,499",Manual,VDI Manual,Panipat
3481,2018,Maruti,Eeco,"36,507",1st Owner,Petrol + CNG,"₹3,43,699",Manual,5 STR CNG WITH AC PLUSHTR Manual,Panipat
3482,2018,Maruti,Swift,"66,535",1st Owner,Diesel,"₹5,62,399",Manual,VDI Manual,Panipat
3483,2014,Maruti,Swift,"64,370",1st Owner,Diesel,"₹3,72,899",Manual,VDI Manual,Panipat
3484,2019,Maruti,Alto K10,"6,999",1st Owner,Petrol,"₹3,86,299",Manual,VXI Manual,Panipat
3485,2017,Maruti,Ciaz,"55,212",1st Owner,Petrol,"₹5,83,799",Manual,VXI Manual,Panipat
3486,2012,Maruti,Alto 800,"28,151",1st Owner,Petrol,"₹1,98,599",Manual,LXI Manual,Panipat
3487,2017,Hyundai,Grand i10,"30,615",1st Owner,Petrol,"₹4,08,899",Manual,SPORTZ 1.2 KAPPA VTVT Manual,Panipat
3488,2015,Honda,Amaze,"62,462",1st Owner,Petrol,"₹4,89,699",Manual,1.2 SMT I VTEC Manual,Panipat
3489,2016,Ford,Ecosport,"90,702",1st Owner,Petrol,"₹5,01,599",Manual,1.5 TITANIUM TI VCT Manual,Patna
3490,2019,Tata,NEXON,"34,218",1st Owner,Diesel,"₹8,21,099",Manual,XZ+ 1.5 Manual,Patna
3491,2013,Honda,Amaze,"82,804",1st Owner,Petrol,"₹3,43,399",Manual,1.2 SMT I VTEC Manual,Patna
3492,2009,Maruti,Alto,"24,472",3rd Owner,Petrol,"₹1,32,799",Manual,LXI Manual,Patna
3493,2015,Hyundai,Creta,"38,792",1st Owner,Diesel,"₹7,98,299",Manual,1.6 SX (O) CRDI Manual,Patna
3494,2017,Maruti,Swift,"33,209",1st Owner,Petrol,"₹4,51,499",Manual,VXI Manual,Patna
3495,2017,Honda,WR-V,"20,926",1st Owner,Petrol,"₹5,61,699",Manual,1.2 i-VTEC S MT Manual,Patna
3496,2017,Maruti,Baleno,"36,944",1st Owner,Petrol,"₹5,01,599",Manual,DELTA 1.2 K12 Manual,Patna
3497,2019,KIA,SELTOS,"15,420",1st Owner,Petrol,"₹11,81,599",Manual,HTK PLUS 1.5 PETROL Manual,Patna
3498,2016,Honda,Brio,"57,330",1st Owner,Petrol,"₹3,28,499",Manual,1.2 E MT I VTEC Manual,Patna
3499,2018,Ford,Ecosport,"36,010",1st Owner,Diesel,"₹7,70,999",Manual,1.5 TITANIUM SIGNATURE (SUNROOF) TDCI Manual,Patna
3500,2018,Ford,Ecosport,"41,336",1st Owner,Diesel,"₹6,88,599",Manual,1.5TITANIUM TDCI Manual,Patna
3501,2015,Hyundai,Xcent,"86,726",1st Owner,Petrol,"₹4,50,599",Manual,S 1.2 Manual,Patna
3502,2015,Maruti,Wagon R 1.0,"31,278",1st Owner,Petrol,"₹3,37,999",Manual,VXI Manual,Patna
3503,2019,MG,HECTOR,"7,362",1st Owner,Petrol,"₹14,48,899",Automatic,SHARP DCT PETROL Automatic,Patna
3504,2018,Maruti,Vitara Brezza,"99,106",1st Owner,Diesel,"₹6,86,399",Manual,ZDI Manual,Patna
3505,2020,Maruti,S PRESSO,"3,606",1st Owner,Petrol,"₹3,92,899",Manual,VXI PLUS Manual,Patna
3506,2013,Hyundai,Verna,"36,502",1st Owner,Diesel,"₹5,00,799",Manual,FLUIDIC 1.6 SX CRDI Manual,Patna
3507,2015,Ford,New Figo,"14,367",1st Owner,Petrol,"₹3,40,499",Manual,1.2 TITANIUM Manual,Patna
3508,2008,Maruti,Alto,"43,091",1st Owner,Petrol,"₹1,15,899",Manual,LX Manual,Patna
3509,2013,Maruti,Swift,"56,996",2nd Owner,Petrol,"₹3,08,499",Manual,VXI Manual,Patna
3510,2014,Hyundai,Xcent,"21,548",1st Owner,Petrol,"₹3,97,999",Manual,SX 1.2 Manual,Patna
3511,2016,Maruti,Swift Dzire,"91,866",1st Owner,Petrol,"₹4,84,899",Manual,LXI 1.2 BS IV Manual,Patna
3512,2018,Honda,Amaze,"26,964",1st Owner,Petrol,"₹6,34,699",Manual,1.2 VXMT I VTEC Manual,Patna
3513,2014,Maruti,Wagon R 1.0,"8,038",1st Owner,Petrol,"₹3,04,799",Manual,LXI Manual,Patna
3514,2012,Maruti,Alto K10,"35,858",1st Owner,Petrol,"₹1,83,799",Manual,VXI Manual,Patna
3515,2018,Maruti,Baleno,"24,114",1st Owner,Petrol,"₹5,56,899",Manual,DELTA 1.2 K12 Manual,Patna
3516,2019,Renault,Kwid,"27,840",1st Owner,Petrol,"₹3,78,899",Manual,1.0 CLIMBER OPT Manual,Patna
3517,2015,Maruti,Wagon R 1.0,"29,717",1st Owner,Petrol,"₹3,26,299",Manual,VXI Manual,Patna
3518,2020,Maruti,Celerio X,"14,137",1st Owner,Petrol,"₹4,44,399",Manual,Zxi Manual,Patna
3519,2017,Maruti,IGNIS,"19,664",1st Owner,Petrol,"₹5,04,599",Automatic,ZETA 1.2 K12 AMT Automatic,Patna
3520,2015,Maruti,Alto K10,"23,501",1st Owner,Petrol,"₹2,94,199",Manual,VXI Manual,Patna
3521,2016,Hyundai,Xcent,"9,601",1st Owner,Petrol,"₹4,06,099",Manual,S 1.2 Manual,Patna
3522,2021,Hyundai,VENUE,"7,791",1st Owner,Petrol,"₹7,38,899",Manual,S MT 1.2 KAPPA Manual,Patna
3523,2018,Maruti,Alto 800,"2,341",1st Owner,Petrol,"₹2,71,700",Manual,VXI Manual,Patna
3524,2020,Ford,Ecosport,"13,874",1st Owner,Diesel,"₹6,60,899",Manual,1.5 AMBIENTE TDCI Manual,Patna
3525,2019,Renault,Kwid,"30,550",1st Owner,Petrol,"₹3,17,899",Manual,RXL Manual,Patna
3526,2019,Maruti,Alto K10,"12,146",1st Owner,Petrol,"₹3,68,799",Manual,VXI Manual,Patna
3527,2018,Hyundai,Verna,"55,769",1st Owner,Petrol,"₹7,28,499",Manual,1.6 SX VTVT Manual,Rajkot
3528,2018,Hyundai,Verna,"49,212",2nd Owner,Petrol,"₹7,51,499",Manual,1.6 SX VTVT Manual,Rajkot
3529,2018,Hyundai,Verna,"86,324",1st Owner,Petrol,"₹6,84,199",Manual,1.4 VTVT E Manual,Rajkot
3530,2013,Honda,Brio,"1,07,323",2nd Owner,Petrol,"₹2,67,099",Manual,1.2 S MT I VTEC Manual,Rajkot
3531,2016,Hyundai,Creta,"1,27,980",1st Owner,Diesel,"₹7,59,899",Manual,1.6 SX PLUS DIESEL Manual,Rajkot
3532,2017,Maruti,Baleno,"52,174",1st Owner,Petrol,"₹5,30,099",Manual,DELTA 1.2 K12 Manual,Rajkot
3533,2020,Maruti,Vitara Brezza,"7,848",1st Owner,Petrol,"₹8,18,999",Manual,VXI Manual,Rajkot
3534,2020,Maruti,Baleno,"6,099",1st Owner,Petrol,"₹6,45,399",Manual,DELTA 1.2 K12 Manual,Rajkot
3535,2015,Honda,Brio,"65,109",1st Owner,Petrol,"₹3,63,299",Manual,1.2 S MT I VTEC Manual,Rajkot
3536,2018,Maruti,Wagon R 1.0,"51,370",1st Owner,Petrol,"₹3,95,799",Manual,VXI Manual,Rajkot
3537,2016,Maruti,Swift,"80,186",1st Owner,Petrol,"₹4,65,099",Manual,VXI Manual,Rajkot
3538,2017,Maruti,Eeco,"26,814",1st Owner,Petrol,"₹3,75,299",Manual,5 STR WITH AC PLUSHTR Manual,Rajkot
3539,2017,Hyundai,Grand i10,"17,083",1st Owner,Petrol,"₹4,54,499",Manual,MAGNA 1.2 VTVT Manual,Rajkot
3540,2019,Hyundai,Grand i10,"18,037",1st Owner,Petrol,"₹5,42,399",Manual,SPORTZ 1.2 KAPPA VTVT Manual,Rajkot
3541,2019,Maruti,Alto K10,"10,200",1st Owner,Petrol,"₹3,71,999",Manual,VXI Manual,Rajkot
3542,2019,Maruti,XL6,"27,117",2nd Owner,Petrol,"₹7,94,499",Manual,ALPHA SHVS MT Manual,Rajkot
3543,2020,Maruti,Vitara Brezza,"12,490",1st Owner,Petrol,"₹8,49,399",,ZXI +,Rajkot
3544,2018,Maruti,Celerio,"10,225",1st Owner,Petrol,"₹4,63,999",Automatic,ZXI AMT Automatic,Rajkot
3545,2018,Maruti,Celerio,"8,663",1st Owner,Petrol,"₹4,27,699",Manual,ZXI Manual,Rajkot
3546,2017,Maruti,Swift,"69,894",1st Owner,Diesel,"₹4,74,699",Manual,VDI ABS Manual,Rohtak
3547,2019,Maruti,Vitara Brezza,"31,245",1st Owner,Diesel,"₹7,89,499",Manual,VDI Manual,Rohtak
3548,2012,Maruti,Swift Dzire,"54,918",1st Owner,Diesel,"₹4,55,499",Manual,VDI BS IV Manual,Rohtak
3549,2013,Hyundai,Verna,"53,517",1st Owner,Diesel,"₹4,82,299",Manual,FLUIDIC 1.6 SX CRDI OPT Manual,Rohtak
3550,2015,Maruti,Swift,"56,552",1st Owner,Diesel,"₹4,68,599",Manual,VDI ABS Manual,Rohtak
3551,2020,Hyundai,Verna,"19,158",1st Owner,Petrol,"₹8,86,899",Manual,S PETROL MT Manual,Rohtak
3552,2015,Maruti,Swift,"53,260",1st Owner,Diesel,"₹5,98,999",Manual,VDI ABS Manual,Rohtak
3553,2016,Maruti,Vitara Brezza,"41,629",1st Owner,Diesel,"₹7,84,299",Manual,VDI OPT Manual,Rohtak
3554,2014,Ford,Ecosport,"62,254",1st Owner,Diesel,"₹5,34,299",Manual,1.5TITANIUM TDCI Manual,Rohtak
3555,2015,Maruti,Swift,"37,925",1st Owner,Diesel,"₹4,05,199",Manual,VDI ABS Manual,Rohtak
3556,2017,Ford,New Figo,"41,678",2nd Owner,Diesel,"₹4,82,699",Manual,1.5 TITANIUM Manual,Rohtak
3557,2017,Maruti,Alto 800,"27,919",2nd Owner,Petrol,"₹2,88,799",Manual,LXI Manual,Rohtak
3558,2020,Honda,City,"10,322",1st Owner,Petrol,"₹12,71,199",Automatic,ZX CVT Automatic,Rohtak
3559,2018,Tata,Tiago,"25,562",1st Owner,Petrol,"₹4,80,999",Manual,XZ 1.2 REVOTRON Manual,Rohtak
3560,2017,Maruti,Vitara Brezza,"34,749",1st Owner,Diesel,"₹8,27,899",Manual,VDI OPT Manual,Rohtak
3561,2017,Maruti,Alto 800,"63,567",1st Owner,Petrol,"₹3,48,699",Manual,LXI Manual,Rohtak
3562,2017,Skoda,Superb,"19,965",1st Owner,Petrol,"₹20,22,899",Automatic,1.8 TSI LK AT Automatic,Rohtak
3563,2014,Maruti,Ciaz,"62,366",1st Owner,Diesel,"₹5,25,199",Manual,VDI PLUS Manual,Rohtak
3564,2016,Maruti,Vitara Brezza,"70,555",2nd Owner,Diesel,"₹6,54,399",Manual,ZDI Manual,Rohtak
3565,2019,Maruti,Ciaz,"7,620",2nd Owner,Petrol,"₹8,25,299",Manual,DELTA 1.5 SHVS VVT MT Manual,Rohtak
3566,2014,Toyota,Innova,"86,859",1st Owner,Diesel,"₹7,08,499",Manual,2.5 GX 7 STR BS IV Manual,Rohtak
3567,2016,Hyundai,Creta,"95,195",1st Owner,Diesel,"₹8,56,199",Manual,1.6 SX PLUS DIESEL Manual,Rohtak
3568,2018,Ford,Ecosport,"21,169",1st Owner,Diesel,"₹8,80,499",Manual,1.5TITANIUM TDCI Manual,Rohtak
3569,2017,Tata,Tiago,"80,573",1st Owner,Petrol,"₹4,59,599",Manual,XT 1.2 REVOTRON Manual,Rohtak
3570,2015,Maruti,Swift Dzire,"72,380",1st Owner,Diesel,"₹4,80,099",Manual,VDI ABS Manual,Rohtak
3571,2014,Ford,Ecosport,"1,27,254",1st Owner,Diesel,"₹4,74,799",Manual,1.5TITANIUM TDCI Manual,Rohtak
3572,2017,Maruti,Vitara Brezza,"83,741",1st Owner,Diesel,"₹7,00,299",Manual,VDI OPT Manual,Rohtak
3573,2019,Maruti,Alto,"13,299",1st Owner,Petrol,"₹3,55,499",Manual,VXI Manual,Rohtak
3574,2018,Maruti,Vitara Brezza,"71,192",1st Owner,Diesel,"₹7,19,399",Manual,VDI OPT Manual,Rohtak
3575,2015,Maruti,Swift,"76,264",1st Owner,Diesel,"₹4,55,299",Manual,VDI ABS Manual,Rohtak
3576,2015,Maruti,Swift,"1,04,005",1st Owner,Diesel,"₹4,04,899",Manual,VDI ABS Manual,Rohtak
3577,2014,Maruti,Swift,"41,996",1st Owner,Diesel,"₹4,12,299",Manual,VDI Manual,Rohtak
3578,2014,Maruti,Swift,"1,02,773",1st Owner,Diesel,"₹4,30,299",Manual,VDI Manual,Rohtak
3579,2019,Maruti,Alto K10,"8,574",1st Owner,Petrol,"₹4,14,799",Manual,VXI Manual,Rohtak
3580,2019,Maruti,Alto 800,"10,316",1st Owner,Petrol,"₹3,78,699",Manual,VXI Manual,Rohtak
3581,2011,Hyundai,i20,"44,007",1st Owner,Petrol,"₹2,58,999",Manual,MAGNA O 1.2 Manual,Rohtak
3582,2011,Hyundai,i10,"55,623",1st Owner,Petrol,"₹1,88,799",Manual,ERA 1.1 IRDE Manual,Rohtak
3583,2016,Hyundai,Grand i10,"26,951",1st Owner,Petrol,"₹4,15,399",Manual,MAGNA 1.2 KAPPA VTVT Manual,Rohtak
3584,2009,Maruti,Wagon R,"36,035",1st Owner,Petrol,"₹1,48,199",Manual,LXI MINOR Manual,Rohtak
3585,2020,Maruti,Alto,"19,593",1st Owner,Petrol + CNG,"₹3,54,799",Manual,LXI Manual,Rohtak
3586,2016,Volkswagen,Vento,"19,369",1st Owner,Petrol,"₹5,73,799",Manual,COMFORTLINE MT PETROL Manual,Rohtak
3587,2009,Maruti,Alto,"1,19,227",1st Owner,Petrol,"₹1,26,399",Manual,LXI Manual,Rohtak
3588,2012,Maruti,Swift Dzire,"52,479",1st Owner,Diesel,"₹3,79,299",Manual,ZDI Manual,Rohtak
3589,2017,Ford,Figo Aspire,"41,186",1st Owner,Petrol,"₹4,60,199",Manual,1.2 TITANIUM PETROL Manual,Rohtak
3590,2014,Ssangyong,Rexton,"45,187",2nd Owner,Diesel,"₹6,48,399",Manual,RX 6 Manual,Rohtak
3591,2013,Hyundai,Eon,"1,06,269",1st Owner,Petrol,"₹1,93,699",Manual,D LITE PLUS Manual,Rohtak
3592,2015,Maruti,Swift Dzire,"61,732",1st Owner,Petrol,"₹4,76,699",Manual,VXI 1.2 BS IV Manual,Rohtak
3593,2015,Maruti,Swift,"64,156",1st Owner,Diesel,"₹4,13,399",Manual,VDI ABS Manual,Rohtak
3594,2018,Hyundai,Creta,"32,387",1st Owner,Diesel,"₹8,95,399",,1.4 E PLUS CRDI,Rohtak
3595,2017,Volkswagen,Ameo,"40,293",2nd Owner,Petrol,"₹5,17,799",Manual,TRENDLINE 1.2 Manual,Rohtak
3596,2018,Hyundai,Creta,"39,294",2nd Owner,Petrol,"₹8,98,799",Manual,1.6 E + VTVT Manual,Rohtak
3597,2016,Maruti,Vitara Brezza,"1,05,991",1st Owner,Diesel,"₹6,33,799",Manual,ZDI Manual,Rohtak
3598,2017,Toyota,Innova Crysta,"85,295",1st Owner,Diesel,"₹14,99,499",Automatic,Touring Sport Diesel AT Automatic,Rohtak
3599,2018,Hyundai,Elite i20,"23,758",1st Owner,Petrol,"₹5,56,799",Manual,Magna Executive 1.2 Manual,Rohtak
3600,2017,Hyundai,Elite i20,"64,918",1st Owner,Petrol,"₹5,03,999",Manual,SPORTZ 1.2 Manual,Rohtak
3601,2017,Maruti,Celerio,"38,235",1st Owner,Petrol,"₹4,10,499",Automatic,ZXI AMT Automatic,Rohtak
3602,2016,Maruti,Alto K10,"21,918",1st Owner,Petrol,"₹3,07,099",Manual,VXI OPT Manual,Rohtak
3603,2018,Maruti,Eeco,"18,876",2nd Owner,Petrol,"₹3,40,699",Manual,7 STR Manual,Rohtak
3604,2018,Maruti,Eeco,"72,019",1st Owner,Petrol,"₹3,29,399",Manual,7 STR Manual,Rohtak
3605,2017,Maruti,Baleno,"20,990",1st Owner,Petrol,"₹6,05,699",Manual,DELTA 1.2 K12 Manual,Rohtak
3606,2015,Hyundai,Creta,"80,045",2nd Owner,Diesel,"₹7,76,799",Manual,1.6 SX PLUS DIESEL Manual,Rohtak
3607,2020,KIA,SELTOS,"5,822",2nd Owner,Petrol,"₹11,33,599",Manual,HTK 1.5 PETROL Manual,Rohtak
3608,2019,Maruti,Baleno,"20,976",1st Owner,Petrol,"₹6,91,199",Manual,DELTA 1.2 K12 Manual,Rohtak
3609,2018,Maruti,Vitara Brezza,"61,718",1st Owner,Diesel,"₹6,50,599",Manual,VDI Manual,Rohtak
3610,2019,Maruti,Baleno,"21,930",1st Owner,Petrol,"₹6,01,799",Manual,DELTA 1.2 K12 Manual,Rohtak
3611,2020,MG,HECTOR,"3,094",1st Owner,Petrol,"₹17,04,999",Manual,SHARP HYBIRD PETROL MT Manual,Rohtak
3612,2018,Maruti,Vitara Brezza,"60,395",1st Owner,Diesel,"₹6,83,399",Manual,VDI OPT Manual,Rohtak
3613,2018,Maruti,Vitara Brezza,"36,116",1st Owner,Diesel,"₹6,86,499",Manual,VDI OPT Manual,Rohtak
3614,2019,Maruti,Baleno,"19,525",1st Owner,Petrol,"₹6,44,499",Manual,DELTA 1.2 K12 Manual,Rohtak
3615,2017,Maruti,IGNIS,"34,135",1st Owner,Petrol,"₹5,03,799",Manual,ALPHA 1.2 K12 Manual,Rohtak
3616,2017,Maruti,Alto 800,"2,335",1st Owner,Petrol,"₹3,11,999",Manual,LXI Manual,Rohtak
3617,2018,Maruti,Vitara Brezza,"43,568",2nd Owner,Diesel,"₹7,76,099",Automatic,ZDI AMT Automatic,Rohtak
3618,2019,Maruti,Vitara Brezza,"28,137",1st Owner,Diesel,"₹7,92,999",Manual,VDI Manual,Rohtak
3619,2016,Hyundai,Elite i20,"78,560",1st Owner,Diesel,"₹5,15,500",Manual,1.4 CRDI ASTA (O) Manual,Rohtak
3620,2020,Maruti,S PRESSO,"17,058",1st Owner,Petrol,"₹4,06,299",Manual,VXI PLUS Manual,Rohtak
3621,2019,Hyundai,GRAND I10 NIOS,"3,747",1st Owner,Petrol,"₹6,22,699",,Asta Petrol,Rohtak
3622,2015,Renault,Kwid,"39,525",1st Owner,Petrol + CNG,"₹2,63,799",Manual,RXT Manual,Rohtak
3623,2018,Maruti,Alto 800,"12,083",1st Owner,Petrol,"₹3,11,299",Manual,LXI Manual,Rohtak
3624,2015,Hyundai,Creta,"22,587",1st Owner,Petrol,"₹8,02,599",Manual,1.6 S Manual,Rohtak
3625,2015,BMW,3 Series,"33,958",2nd Owner,Diesel,"₹18,42,699",Automatic,320D Automatic,Rohtak
3626,2016,Maruti,Ciaz,"76,459",2nd Owner,Petrol,"₹5,47,499",Manual,VXI OPT Manual,Rohtak
3627,2014,Maruti,Celerio,"56,443",1st Owner,Petrol,"₹3,27,899",Automatic,VXI AMT Automatic,Rohtak
3628,2016,Maruti,Vitara Brezza,"21,675",1st Owner,Diesel,"₹7,17,099",Manual,ZDI Manual,Rohtak
3629,2016,Mercedes,Benz E Class,"19,041",2nd Owner,Petrol,"₹23,22,099",Manual,E200 CGI EDITION E Manual,Rohtak
3630,2012,Toyota,Etios Liva,"1,11,382",1st Owner,Diesel,"₹3,13,599",Manual,GD Manual,Rohtak
3631,2020,Honda,Amaze,"13,903",1st Owner,Petrol,"₹6,91,599",Manual,1.2 V MT I-VTEC Manual,Rohtak
3632,2018,Maruti,Vitara Brezza,"82,601",1st Owner,Diesel,"₹6,36,299",Manual,VDI Manual,Rohtak
3633,2018,Maruti,Swift,"24,793",1st Owner,Petrol,"₹5,15,899",Manual,VXI Manual,Rohtak
3634,2015,Audi,Q3,"67,720",3rd Owner,Diesel,"₹15,60,499",Automatic,35 TDI Quattro Automatic,Rohtak
3635,2016,Ford,Ecosport,"26,040",1st Owner,Petrol,"₹6,66,999",Manual,1.5 TITANIUM TI VCT Manual,Rohtak
3636,2020,Maruti,Baleno,"11,679",1st Owner,Petrol,"₹6,63,599",Manual,DELTA 1.2 K12 Manual,Rohtak
3637,2018,Datsun,Redi Go,"21,607",1st Owner,Petrol,"₹3,40,399",,1.0 S AT,Rohtak
3638,2013,Maruti,Swift Dzire,"49,944",2nd Owner,Diesel,"₹3,54,299",Manual,LDI BS IV Manual,Rohtak
3639,2018,Maruti,Vitara Brezza,"26,042",1st Owner,Diesel,"₹7,50,699",Manual,VDI Manual,Rohtak
3640,2017,Maruti,Wagon R 1.0,"4,956",1st Owner,Petrol,"₹3,89,199",Manual,VXI Manual,Rohtak
3641,2016,Honda,Amaze,"66,399",2nd Owner,Petrol + CNG,"₹4,82,099",Manual,1.2 SMT I VTEC Manual,Rohtak
3642,2018,Maruti,Vitara Brezza,"40,458",1st Owner,Diesel,"₹7,79,299",Manual,VDI Manual,Rohtak
3643,2018,Maruti,Vitara Brezza,"28,144",1st Owner,Diesel,"₹9,13,699",Automatic,ZDI + AMT Automatic,Rohtak
3644,2012,Maruti,Swift,"31,084",1st Owner,Diesel,"₹3,14,499",Manual,VDI Manual,Rohtak
3645,2018,Maruti,Eeco,"36,507",1st Owner,Petrol + CNG,"₹3,43,699",Manual,5 STR CNG WITH AC PLUSHTR Manual,Rohtak
3646,2018,Maruti,Swift,"66,535",1st Owner,Diesel,"₹5,62,399",Manual,VDI Manual,Rohtak
3647,2014,Maruti,Swift,"64,370",1st Owner,Diesel,"₹3,72,899",Manual,VDI Manual,Rohtak
3648,2019,Maruti,Alto K10,"6,999",1st Owner,Petrol,"₹3,86,299",Manual,VXI Manual,Rohtak
3649,2017,Maruti,Ciaz,"55,212",1st Owner,Petrol,"₹5,83,799",Manual,VXI Manual,Rohtak
3650,2012,Maruti,Alto 800,"28,151",1st Owner,Petrol,"₹1,98,599",Manual,LXI Manual,Rohtak
3651,2017,Hyundai,Grand i10,"30,615",1st Owner,Petrol,"₹4,08,899",Manual,SPORTZ 1.2 KAPPA VTVT Manual,Rohtak
3652,2015,Honda,Amaze,"62,462",1st Owner,Petrol,"₹4,89,699",Manual,1.2 SMT I VTEC Manual,Rohtak
3653,2012,Maruti,Swift Dzire,"54,918",1st Owner,Diesel,"₹4,55,499",Manual,VDI BS IV Manual,Sonipat
3654,2013,Hyundai,Verna,"53,517",1st Owner,Diesel,"₹4,82,299",Manual,FLUIDIC 1.6 SX CRDI OPT Manual,Sonipat
3655,2015,Maruti,Swift,"56,552",1st Owner,Diesel,"₹4,68,599",Manual,VDI ABS Manual,Sonipat
3656,2020,Hyundai,Verna,"19,158",1st Owner,Petrol,"₹8,86,899",Manual,S PETROL MT Manual,Sonipat
3657,2015,Maruti,Swift,"53,260",1st Owner,Diesel,"₹5,98,999",Manual,VDI ABS Manual,Sonipat
3658,2016,Maruti,Vitara Brezza,"41,629",1st Owner,Diesel,"₹7,84,299",Manual,VDI OPT Manual,Sonipat
3659,2014,Ford,Ecosport,"62,254",1st Owner,Diesel,"₹5,34,299",Manual,1.5TITANIUM TDCI Manual,Sonipat
3660,2015,Maruti,Swift,"37,925",1st Owner,Diesel,"₹4,05,199",Manual,VDI ABS Manual,Sonipat
3661,2017,Ford,New Figo,"41,678",2nd Owner,Diesel,"₹4,82,699",Manual,1.5 TITANIUM Manual,Sonipat
3662,2017,Maruti,Alto 800,"27,919",2nd Owner,Petrol,"₹2,88,799",Manual,LXI Manual,Sonipat
3663,2020,Honda,City,"10,322",1st Owner,Petrol,"₹12,71,199",Automatic,ZX CVT Automatic,Sonipat
3664,2018,Tata,Tiago,"25,562",1st Owner,Petrol,"₹4,80,999",Manual,XZ 1.2 REVOTRON Manual,Sonipat
3665,2017,Maruti,Vitara Brezza,"34,749",1st Owner,Diesel,"₹8,27,899",Manual,VDI OPT Manual,Sonipat
3666,2017,Maruti,Alto 800,"63,567",1st Owner,Petrol,"₹3,48,699",Manual,LXI Manual,Sonipat
3667,2017,Skoda,Superb,"19,965",1st Owner,Petrol,"₹20,22,899",Automatic,1.8 TSI LK AT Automatic,Sonipat
3668,2014,Maruti,Ciaz,"62,366",1st Owner,Diesel,"₹5,25,199",Manual,VDI PLUS Manual,Sonipat
3669,2016,Maruti,Vitara Brezza,"70,555",2nd Owner,Diesel,"₹6,54,399",Manual,ZDI Manual,Sonipat
3670,2019,Maruti,Ciaz,"7,620",2nd Owner,Petrol,"₹8,25,299",Manual,DELTA 1.5 SHVS VVT MT Manual,Sonipat
3671,2014,Toyota,Innova,"86,859",1st Owner,Diesel,"₹7,08,499",Manual,2.5 GX 7 STR BS IV Manual,Sonipat
3672,2016,Hyundai,Creta,"95,195",1st Owner,Diesel,"₹8,56,199",Manual,1.6 SX PLUS DIESEL Manual,Sonipat
3673,2018,Ford,Ecosport,"21,169",1st Owner,Diesel,"₹8,80,499",Manual,1.5TITANIUM TDCI Manual,Sonipat
3674,2017,Tata,Tiago,"80,573",1st Owner,Petrol,"₹4,59,599",Manual,XT 1.2 REVOTRON Manual,Sonipat
3675,2015,Maruti,Swift Dzire,"72,380",1st Owner,Diesel,"₹4,80,099",Manual,VDI ABS Manual,Sonipat
3676,2014,Ford,Ecosport,"1,27,254",1st Owner,Diesel,"₹4,74,799",Manual,1.5TITANIUM TDCI Manual,Sonipat
